TransactionId,Date,Amount,AccountId
4863,12/6,41.35,axz
4864,3/19,20.72,axz
4865,2/1,7.41,axz
4866,8/27,89.36,axz
4867,11/24,0.20,axz
4868,11/10,-30.38,axz
4869,4/15,-88.82,axz
4870,4/26,83.10,axz
4871,4/22,62.88,axz
4872,5/3,-79.97,axz
4873,12/11,94.44,axz
4874,7/11,67.48,axz
4875,5/7,-0.64,axz
4876,1/21,-14.67,axz
4877,12/24,37.45,axz
4878,10/17,-33.91,axz
4879,4/3,94.39,axz
4880,4/6,72.16,axz
4881,1/2,43.30,axz
4882,4/14,-14.39,axz
4883,8/9,67.12,axz
4884,5/6,62.25,axz
4885,2/28,69.36,axz
4886,3/10,-19.64,axz
4887,3/8,-36.05,axz
4888,1/7,-91.87,axz
4889,1/20,83.11,axz
4890,5/25,-52.52,axz
4891,7/27,-59.54,axz
4892,12/28,-89.48,axz
4893,1/3,94.35,axz
4894,10/14,-77.71,axz
4895,7/23,-66.12,axz
4896,2/10,97.60,axz
4897,7/20,-28.55,axz
4898,8/14,-2.48,axz
4899,2/10,69.96,axz
4900,11/6,12.73,axz
4901,11/2,-81.57,axz
4902,7/3,-92.25,axz
4903,2/23,-49.16,axz
4904,12/7,30.94,axz
4905,6/9,-27.27,axz
4906,12/14,-45.19,axz
4907,12/14,64.35,axz
4908,7/1,9.25,axz
4909,5/16,-69.12,axz
4910,6/20,11.93,axz
4911,8/15,-72.90,axz
4912,2/20,-75.78,axz
4913,7/23,-46.99,axz
4914,9/20,3.89,axz
4915,3/1,-4.56,axz
4916,9/15,-20.35,axz
4917,2/24,-79.95,axz
4918,9/8,-18.11,axz
4919,7/17,-45.98,axz
4920,9/26,-29.78,axz
4921,2/10,2.26,axz
4922,5/28,-87.02,axz
4923,10/15,-66.44,axz
4924,8/17,-51.11,axz
4925,8/10,6.43,axz
4926,7/9,-23.07,axz
4927,2/22,38.96,axz
4928,9/18,86.59,axz
4929,6/27,36.66,axz
4930,4/12,-40.63,axz
4931,5/4,-36.39,axz
4932,5/20,31.80,axz
4933,3/8,-25.39,axz
4934,8/13,-71.95,axz
4935,8/27,-52.84,axz
4936,4/28,42.20,axz
4937,8/18,-73.59,axz
4938,6/4,62.49,axz
4939,10/1,-40.04,axz
4940,7/20,50.27,axz
4941,1/28,77.66,axz
4942,11/20,-87.84,axz
4943,4/2,-43.62,axz
4944,8/3,-23.73,axz
4945,3/6,-89.71,axz
4946,9/12,20.08,axz
4947,12/15,28.20,axz
4948,1/1,-67.81,axz
4949,5/1,66.46,axz
4950,1/12,-41.04,axz
4951,4/27,-23.92,axz
4952,12/22,-0.54,axz
4953,7/14,92.03,axz
4954,2/5,-46.90,axz
4955,2/24,-90.49,axz
4956,12/1,82.06,axz
4957,1/1,-55.33,axz
4958,12/8,-1.69,axz
4959,11/28,15.42,axz
4960,1/27,-76.84,axz
4961,8/8,36.91,axz
4962,8/2,-37.26,axz
4963,7/12,3.24,axz
4964,2/14,40.37,axz
4965,11/28,63.45,axz
4966,5/1,-14.29,axz
4967,5/27,-78.99,axz
4968,10/11,-71.79,axz
4969,8/25,-11.07,axz
4970,11/28,27.01,axz
4971,7/11,89.05,axz
4972,5/5,80.99,axz
4973,10/9,-65.17,axz
4974,12/22,49.98,axz
4975,1/19,58.98,axz
4976,3/16,67.59,axz
4977,4/7,-36.29,axz
4978,2/18,-91.18,axz
4979,4/21,-65.19,axz
4980,10/26,-11.05,axz
4981,9/26,61.94,axz
4982,3/19,66.39,axz
4983,11/12,-91.42,axz
4984,7/19,-51.95,axz
4985,4/27,18.57,axz
4986,9/10,62.89,axz
4987,6/18,-8.77,axz
4988,6/20,-36.42,axz
4989,10/9,-94.46,axz
4990,3/17,58.57,axz
4991,3/12,87.76,axz
4992,6/22,-7.97,axz
4993,9/19,-97.64,axz
4994,6/16,-35.05,axz
4995,11/17,-32.06,axz
4996,1/1,-28.19,axz
4997,7/24,29.20,axz
4998,4/22,-40.50,axz
4999,8/13,3.31,axz
5000,5/7,70.91,axz
5001,12/5,-40.06,axz
5002,7/19,-22.89,axz
5003,4/22,-33.16,axz
5004,9/23,51.99,axz
5005,3/10,4.89,axz
5006,5/10,12.25,axz
5007,12/21,97.12,axz
5008,4/1,32.19,axz
5009,5/14,-74.63,axz
5010,3/16,-90.56,axz
5011,12/26,86.65,axz
5012,7/12,51.51,axz
5013,11/25,-40.71,axz
5014,10/1,42.06,axz
5015,8/16,48.44,axz
5016,7/5,6.84,axz
5017,4/16,-35.08,axz
5018,4/24,-39.01,axz
5019,1/17,-58.14,axz
5020,9/14,71.84,axz
5021,3/16,86.60,axz
5022,10/12,26.31,axz
5023,2/2,-46.37,axz
5024,11/22,-85.84,axz
5025,3/10,-6.06,axz
5026,11/24,85.19,axz
5027,12/9,91.44,axz
5028,7/7,2.16,axz
5029,5/13,-91.69,axz
5030,3/2,7.24,axz
5031,8/19,19.96,axz
5032,2/18,-77.05,axz
5033,7/27,-43.53,axz
5034,7/28,91.72,axz
5035,7/5,83.90,axz
5036,10/4,-81.40,axz
5037,3/19,-96.38,axz
5038,9/24,61.90,axz
5039,9/24,-76.02,axz
5040,8/4,40.62,axz
5041,3/26,42.84,axz
5042,3/22,17.41,axz
5043,5/25,91.63,axz
5044,1/8,52.95,axz
5045,5/13,53.91,axz
5046,1/16,88.48,axz
5047,9/18,-24.38,axz
5048,8/1,80.79,axz
5049,10/14,-36.17,axz
5050,8/27,-22.48,axz
5051,11/10,36.80,axz
5052,10/7,-4.07,axz
5053,6/20,26.43,axz
5054,3/25,-48.48,axz
5055,5/2,-60.12,axz
5056,8/17,-81.37,axz
5057,10/11,-27.28,axz
5058,10/26,-33.85,axz
5059,8/2,-57.71,axz
5060,11/12,-45.78,axz
5061,2/17,9.18,axz
5062,3/2,-89.16,axz
5063,6/19,-90.13,axz
5064,11/12,11.96,axz
5065,1/14,-23.24,axz
5066,1/1,-9.10,axz
5067,2/24,18.40,axz
5068,7/15,-12.43,axz
5069,7/24,40.68,axz
5070,2/14,-74.35,axz
5071,11/9,-63.74,axz
5072,11/6,-7.57,axz
5073,5/21,-39.49,axz
5074,8/8,51.90,axz
5075,10/9,5.64,axz
5076,11/27,-22.70,axz
5077,7/12,98.62,axz
5078,7/11,-38.70,axz
5079,12/10,19.70,axz
5080,9/3,-12.21,axz
5081,11/19,90.94,axz
5082,9/19,-17.24,axz
5083,2/16,-60.67,axz
5084,2/24,7.56,axz
5085,6/7,-59.84,axz
5086,11/2,-76.91,axz
5087,10/20,9.62,axz
5088,1/11,-80.05,axz
5089,3/7,3.70,axz
5090,9/17,-70.40,axz
5091,11/22,59.08,axz
5092,12/4,-95.55,axz
5093,8/28,43.03,axz
5094,6/4,36.36,axz
5095,6/3,-42.74,axz
5096,8/3,22.24,axz
5097,11/9,-3.44,axz
5098,8/13,-50.64,axz
5099,2/6,-3.89,axz
5100,1/27,5.42,axz
5101,3/14,-20.54,axz
5102,9/22,-68.25,axz
5103,11/23,47.32,axz
5104,6/8,97.46,axz
5105,11/21,67.55,axz
5106,10/9,11.51,axz
5107,3/13,25.08,axz
5108,5/12,-0.36,axz
5109,7/11,-17.55,axz
5110,4/12,-27.68,axz
5111,11/14,-11.96,axz
5112,11/25,24.37,axz
5113,3/19,83.68,axz
5114,5/25,52.73,axz
5115,3/20,-25.77,axz
5116,8/28,-27.84,axz
5117,1/13,18.38,axz
5118,7/19,-32.29,axz
5119,6/14,65.78,axz
5120,9/28,-56.30,axz
5121,2/5,-35.38,axz
5122,7/4,-2.88,axz
5123,3/7,97.54,axz
5124,2/5,62.34,axz
5125,9/2,-40.28,axz
5126,4/2,52.73,axz
5127,2/18,-4.12,axz
5128,12/27,68.70,axz
5129,1/24,-93.26,axz
5130,8/18,-51.66,axz
5131,4/18,89.35,axz
5132,5/25,66.09,axz
5133,4/25,67.32,axz
5134,9/5,64.30,axz
5135,11/12,1.21,axz
5136,1/12,1.36,axz
5137,11/24,90.77,axz
5138,3/14,13.80,axz
5139,9/5,-70.69,axz
5140,4/10,61.17,axz
5141,12/3,-10.06,axz
5142,1/4,82.28,axz
5143,2/6,41.31,axz
5144,6/25,11.36,axz
5145,9/22,77.93,axz
5146,10/25,-22.37,axz
5147,2/18,-16.74,axz
5148,5/22,-89.76,axz
5149,2/27,58.75,axz
5150,6/2,52.54,axz
5151,2/16,76.05,axz
5152,8/14,82.06,axz
5153,2/7,-46.39,axz
5154,1/2,65.89,axz
5155,6/2,-81.42,axz
5156,12/16,31.23,axz
5157,8/3,-63.08,axz
5158,3/2,-67.09,axz
5159,8/11,92.59,axz
5160,5/27,15.65,axz
5161,4/13,15.47,axz
5162,12/5,86.06,axz
5163,5/2,72.52,axz
5164,3/13,23.81,axz
5165,11/7,-17.08,axz
5166,4/20,27.13,axz
5167,11/13,28.70,axz
5168,8/9,-10.47,axz
5169,11/9,69.18,axz
5170,8/18,34.64,axz
5171,4/9,-21.38,axz
5172,9/26,25.92,axz
5173,11/6,28.44,axz
5174,6/26,20.84,axz
5175,9/4,-96.42,axz
5176,6/25,99.04,axz
5177,2/1,-87.94,axz
5178,5/20,-70.16,axz
5179,2/2,-56.21,axz
5180,5/9,-36.71,axz
5181,6/26,-93.88,axz
5182,1/24,-98.72,axz
5183,2/6,43.19,axz
5184,4/16,41.52,axz
5185,11/20,-57.42,axz
5186,8/18,-93.61,axz
5187,2/17,-85.09,axz
5188,9/21,4.65,axz
5189,11/14,93.25,axz
5190,12/2,1.70,axz
5191,2/10,-61.43,axz
5192,6/14,3.25,axz
5193,5/24,-91.61,axz
5194,3/27,-50.57,axz
5195,8/4,-49.16,axz
5196,12/28,-27.05,axz
5197,3/11,-0.16,axz
5198,10/2,59.19,axz
5199,9/14,72.69,axz
5200,10/7,-87.53,axz
5201,1/19,-26.21,axz
5202,4/1,-19.29,axz
5203,7/7,2.75,axz
5204,3/19,-43.09,axz
5205,2/18,44.29,axz
5206,10/12,-52.18,axz
5207,7/11,43.40,axz
5208,9/6,43.48,axz
5209,1/11,85.93,axz
5210,4/26,-40.94,axz
5211,7/23,96.76,axz
5212,9/16,-74.32,axz
5213,6/4,-85.31,axz
5214,10/14,16.33,axz
5215,6/16,-80.27,axz
5216,8/1,-41.01,axz
5217,12/21,-23.27,axz
5218,12/7,-54.16,axz
5219,3/16,-42.14,axz
5220,5/21,93.46,axz
5221,6/4,-71.72,axz
5222,10/8,-3.40,axz
5223,11/19,96.18,axz
5224,5/15,3.05,axz
5225,2/2,-32.07,axz
5226,9/7,24.93,axz
5227,7/14,-88.96,axz
5228,5/16,-4.24,axz
5229,2/10,79.43,axz
5230,10/22,-33.49,axz
5231,8/24,-94.01,axz
5232,2/7,2.55,axz
5233,4/20,43.92,axz
5234,10/9,70.06,axz
5235,1/2,27.95,axz
5236,7/12,54.80,axz
5237,8/14,93.07,axz
5238,1/23,55.57,axz
5239,1/22,-68.71,axz
5240,1/15,68.34,axz
5241,8/20,36.39,axz
5242,1/20,75.88,axz
5243,10/6,-53.16,axz
5244,8/22,2.67,axz
5245,8/12,-37.76,axz
5246,1/7,-72.63,axz
5247,9/23,-71.51,axz
5248,2/13,-3.68,axz
5249,3/23,69.00,axz
5250,1/20,43.42,axz
5251,3/27,73.01,axz
5252,10/8,45.87,axz
5253,5/9,-56.54,axz
5254,2/5,-15.19,axz
5255,12/25,-77.68,axz
5256,10/1,-57.51,axz
5257,7/5,45.57,axz
5258,3/17,-14.19,axz
5259,6/11,82.76,axz
5260,1/27,-60.05,axz
5261,3/18,-65.25,axz
5262,9/28,43.37,axz
5263,6/14,22.91,axz
5264,7/25,40.92,axz
5265,4/4,14.78,axz
5266,10/24,63.98,axz
5267,4/24,-46.97,axz
5268,10/11,81.42,axz
5269,8/13,71.65,axz
5270,3/13,32.54,axz
5271,3/5,6.24,axz
5272,1/12,3.96,axz
5273,9/12,73.60,axz
5274,4/20,21.08,axz
5275,2/8,68.85,axz
5276,12/13,-97.84,axz
5277,10/13,82.11,axz
5278,12/14,77.55,axz
5279,12/9,66.96,axz
5280,1/3,-4.77,axz
5281,1/17,-47.47,axz
5282,6/27,52.86,axz
5283,4/27,-0.27,axz
5284,1/2,-44.28,axz
5285,7/11,-90.35,axz
5286,5/4,33.18,axz
5287,11/27,43.87,axz
5288,6/22,-81.05,axz
5289,6/12,30.28,axz
5290,6/12,-0.20,axz
5291,5/25,-83.00,axz
5292,6/17,-3.57,axz
5293,5/16,48.34,axz
5294,9/28,64.47,axz
5295,9/21,-74.84,axz
5296,10/9,-5.70,axz
5297,1/21,40.54,axz
5298,4/19,-11.35,axz
5299,3/14,47.65,axz
5300,11/26,-32.98,axz
5301,9/6,0.71,axz
5302,5/2,-56.73,axz
5303,6/26,-10.69,axz
5304,11/25,-73.95,axz
5305,7/4,8.98,axz
5306,11/6,20.16,axz
5307,2/22,-63.32,axz
5308,5/25,17.92,axz
5309,4/11,-59.29,axz
5310,6/14,68.46,axz
5311,8/20,27.86,axz
5312,12/18,52.57,axz
5313,7/15,54.61,axz
5314,6/11,74.55,axz
5315,8/10,30.25,axz
5316,6/6,-68.00,axz
5317,2/26,84.67,axz
5318,9/20,-28.92,axz
5319,6/13,-45.54,axz
5320,2/25,-11.47,axz
5321,11/17,8.27,axz
5322,6/2,-34.10,axz
5323,2/10,16.65,axz
5324,2/27,67.61,axz
5325,8/18,-82.18,axz
5326,1/13,77.89,axz
5327,7/7,18.80,axz
5328,12/6,15.71,axz
5329,1/20,-86.95,axz
5330,7/25,-52.96,axz
5331,1/1,-1.86,axz
5332,11/28,51.24,axz
5333,10/12,39.95,axz
5334,10/8,80.34,axz
5335,4/18,20.75,axz
5336,2/20,-19.29,axz
5337,2/15,26.29,axz
5338,2/8,71.63,axz
5339,8/26,-48.13,axz
5340,3/4,-89.54,axz
5341,7/8,-52.80,axz
5342,4/2,57.86,axz
5343,9/17,48.23,axz
5344,1/16,-72.42,axz
5345,12/2,70.13,axz
5346,4/24,14.05,axz
5347,6/10,71.45,axz
5348,7/5,-18.40,axz
5349,3/9,-41.52,axz
5350,12/26,61.22,axz
5351,5/27,51.26,axz
5352,1/12,-73.31,axz
5353,4/18,58.13,axz
5354,11/22,87.11,axz
5355,2/3,92.69,axz
5356,5/13,-20.31,axz
5357,12/6,-58.58,axz
5358,5/19,-80.80,axz
5359,1/2,26.86,axz
5360,8/10,81.12,axz
5361,6/4,15.62,axz
5362,8/14,84.16,axz
5363,6/1,72.42,axz
5364,10/12,32.47,axz
5365,3/26,-73.27,axz
5366,2/26,-0.01,axz
5367,11/2,77.35,axz
5368,6/2,89.77,axz
5369,7/8,-23.61,axz
5370,4/8,-89.76,axz
5371,2/8,75.75,axz
5372,2/19,60.42,axz
5373,6/25,75.70,axz
5374,2/15,-4.18,axz
5375,9/26,-52.05,axz
5376,7/9,33.04,axz
5377,6/3,-61.77,axz
5378,5/12,38.97,axz
5379,5/17,-91.51,axz
5380,3/27,-83.25,axz
5381,2/18,-4.77,axz
5382,10/28,87.86,axz
5383,3/4,-86.72,axz
5384,7/14,73.91,axz
5385,11/26,31.91,axz
5386,7/18,-44.87,axz
5387,12/16,47.26,axz
5388,5/19,86.49,axz
5389,5/23,-80.36,axz
5390,12/12,41.15,axz
5391,8/3,-43.13,axz
5392,1/25,-6.77,axz
5393,6/5,-89.49,axz
5394,8/4,-27.04,axz
5395,5/8,-84.59,axz
5396,11/27,-31.00,axz
5397,7/24,27.71,axz
5398,9/19,19.20,axz
5399,8/28,55.86,axz
5400,11/26,-51.14,axz
5401,8/24,89.84,axz
5402,10/13,-53.82,axz
5403,3/7,-43.46,axz
5404,6/18,-18.27,axz
5405,10/3,-87.81,axz
5406,8/28,91.51,axz
5407,11/12,29.58,axz
5408,7/9,-60.47,axz
5409,3/4,39.03,axz
5410,2/25,28.01,axz
5411,8/6,-65.06,axz
5412,2/13,-85.10,axz
5413,12/4,-14.41,axz
5414,6/28,-31.99,axz
5415,3/7,-20.34,axz
5416,10/2,-69.47,axz
5417,3/27,-55.91,axz
5418,3/15,20.27,axz
5419,12/9,-13.96,axz
5420,7/22,-74.32,axz
5421,8/27,-9.98,axz
5422,1/25,-17.00,axz
5423,9/3,10.88,axz
5424,5/26,73.51,axz
5425,9/12,26.41,axz
5426,1/21,-11.06,axz
5427,6/22,-15.39,axz
5428,1/13,88.34,axz
5429,9/23,71.10,axz
5430,9/4,-50.72,axz
5431,4/7,-15.08,axz
5432,9/6,-34.09,axz
5433,11/6,6.72,axz
5434,2/21,80.73,axz
5435,2/11,70.30,axz
5436,4/15,-91.59,axz
5437,2/14,-36.05,axz
5438,10/20,-58.71,axz
5439,8/23,90.75,axz
5440,3/7,9.65,axz
5441,1/10,12.50,axz
5442,12/28,-82.51,axz
5443,5/16,-23.22,axz
5444,9/8,76.45,axz
5445,10/24,63.15,axz
5446,1/24,-0.89,axz
5447,11/10,-98.75,axz
5448,5/13,-46.82,axz
5449,4/17,23.74,axz
5450,8/13,74.12,axz
5451,11/8,98.04,axz
5452,2/18,-9.29,axz
5453,11/23,-14.82,axz
5454,7/21,45.75,axz
5455,12/20,-88.57,axz
5456,11/24,18.53,axz
5457,10/4,22.95,axz
5458,1/17,5.27,axz
5459,4/2,19.18,axz
5460,6/11,63.53,axz
5461,7/18,81.13,axz
5462,2/18,-67.57,axz
5463,6/14,-41.24,axz
5464,8/22,-66.03,axz
5465,9/8,-25.39,axz
5466,12/8,-89.22,axz
5467,7/22,-33.95,axz
5468,12/8,-11.83,axz
5469,9/10,72.89,axz
5470,4/14,0.21,axz
5471,12/1,21.08,axz
5472,10/11,-16.20,axz
5473,9/5,52.56,axz
5474,3/25,-83.72,axz
5475,6/11,86.46,axz
5476,5/9,45.71,axz
5477,6/8,97.32,axz
5478,10/7,54.91,axz
5479,4/27,-59.44,axz
5480,3/27,-18.11,axz
5481,11/14,-35.99,axz
5482,6/15,-51.29,axz
5483,8/20,-58.24,axz
5484,8/15,-3.18,axz
5485,1/17,-29.19,axz
5486,3/27,-4.99,axz
5487,5/13,-72.42,axz
5488,12/9,13.44,axz
5489,2/21,6.93,axz
5490,6/19,-78.15,axz
5491,2/14,89.66,axz
5492,5/11,-69.83,axz
5493,9/7,-87.05,axz
5494,7/7,16.16,axz
5495,4/8,90.60,axz
5496,1/2,-30.20,axz
5497,10/12,-79.48,axz
5498,11/26,-84.34,axz
5499,2/2,-27.81,axz
5500,2/23,-70.41,axz
5501,7/1,-22.67,axz
5502,4/23,25.41,axz
5503,2/18,31.42,axz
5504,11/4,73.93,axz
5505,3/16,-70.89,axz
5506,10/23,-57.81,axz
5507,3/23,37.23,axz
5508,3/22,61.98,axz
5509,1/25,78.71,axz
5510,4/27,-34.55,axz
5511,7/17,-40.25,axz
5512,1/5,-22.95,axz
5513,8/16,62.73,axz
5514,4/28,94.06,axz
5515,9/5,77.62,axz
5516,6/15,76.31,axz
5517,12/12,42.08,axz
5518,12/26,77.08,axz
5519,2/27,-12.10,axz
5520,7/5,79.58,axz
5521,1/23,-80.05,axz
5522,2/7,11.06,axz
5523,11/25,-0.57,axz
5524,12/24,-46.31,axz
5525,5/24,-65.51,axz
5526,4/25,25.18,axz
5527,8/6,-85.12,axz
5528,2/21,-64.90,axz
5529,12/24,9.42,axz
5530,11/4,-74.35,axz
5531,8/20,95.15,axz
5532,12/16,30.25,axz
5533,6/2,-7.89,axz
5534,6/2,-62.90,axz
5535,9/22,84.76,axz
5536,8/25,-44.26,axz
5537,1/6,0.78,axz
5538,12/25,78.71,axz
5539,5/18,-81.58,axz
5540,9/14,-33.00,axz
5541,3/25,-63.30,axz
5542,6/1,-77.03,axz
5543,3/2,77.81,axz
5544,6/1,-92.45,axz
5545,12/10,-66.90,axz
5546,6/6,72.51,axz
5547,11/10,-25.86,axz
5548,1/23,-73.03,axz
5549,6/6,39.17,axz
5550,2/8,61.62,axz
5551,11/23,-25.04,axz
5552,3/22,51.33,axz
5553,9/22,-1.62,axz
5554,9/27,37.24,axz
5555,6/5,70.36,axz
5556,10/12,-58.69,axz
5557,9/6,-39.73,axz
5558,12/15,-20.53,axz
5559,9/12,38.95,axz
5560,10/20,-97.81,axz
5561,12/7,11.23,axz
5562,4/20,45.05,axz
5563,7/13,-41.83,axz
5564,12/20,8.52,axz
5565,9/6,6.54,axz
5566,8/10,-94.09,axz
5567,11/12,-61.21,axz
5568,4/22,-61.71,axz
5569,12/3,-35.03,axz
5570,6/7,96.49,axz
5571,11/15,1.37,axz
5572,2/26,-15.54,axz
5573,11/4,-28.98,axz
5574,4/27,-35.67,axz
5575,3/15,38.76,axz
5576,10/21,57.75,axz
5577,3/3,43.61,axz
5578,6/7,30.53,axz
5579,6/28,-29.10,axz
5580,6/25,-89.21,axz
5581,1/13,-71.35,axz
5582,9/28,-70.81,axz
5583,7/10,15.71,axz
5584,1/9,52.65,axz
5585,12/28,4.17,axz
5586,4/23,-37.76,axz
5587,10/19,10.20,axz
5588,12/9,-22.81,axz
5589,1/18,-23.77,axz
5590,9/2,55.96,axz
5591,4/25,50.08,axz
5592,9/8,-72.80,axz
5593,12/14,93.35,axz
5594,2/6,16.78,axz
5595,3/4,57.80,axz
5596,6/11,41.07,axz
5597,7/20,96.52,axz
5598,10/25,73.53,axz
5599,7/10,63.28,axz
5600,6/16,50.18,axz
5601,11/16,82.81,axz
5602,3/20,34.24,axz
5603,2/22,14.26,axz
5604,12/5,-83.74,axz
5605,9/14,-21.68,axz
5606,6/23,-73.40,axz
5607,9/5,65.64,axz
5608,7/8,17.22,axz
5609,5/9,38.06,axz
5610,10/12,7.81,axz
5611,1/27,91.24,axz
5612,12/5,98.12,axz
5613,5/10,96.32,axz
5614,11/11,51.12,axz
5615,12/26,15.90,axz
5616,7/17,-58.01,axz
5617,1/4,-80.75,axz
5618,1/1,11.57,axz
5619,11/13,67.87,axz
5620,12/9,-58.79,axz
5621,2/1,-68.93,axz
5622,5/12,79.49,axz
5623,11/9,-37.58,axz
5624,8/13,28.56,axz
5625,5/19,79.30,axz
5626,5/23,86.67,axz
5627,3/22,-94.35,axz
5628,7/12,-67.54,axz
5629,4/17,0.92,axz
5630,3/23,48.37,axz
5631,4/3,25.99,axz
5632,8/26,-53.63,axz
5633,12/24,42.93,axz
5634,12/24,58.87,axz
5635,8/16,-45.84,axz
5636,8/14,53.75,axz
5637,9/9,-44.69,axz
5638,3/3,-77.53,axz
5639,12/10,-30.85,axz
5640,6/12,47.90,axz
5641,9/16,-12.51,axz
5642,11/11,-9.82,axz
5643,12/21,-8.57,axz
5644,7/14,49.09,axz
5645,9/1,62.70,axz
5646,7/5,50.49,axz
5647,9/24,43.61,axz
5648,1/28,26.41,axz
5649,9/11,-48.25,axz
5650,4/10,50.44,axz
5651,12/18,-84.75,axz
5652,11/17,62.03,axz
5653,4/5,67.01,axz
5654,7/1,-59.06,axz
5655,5/8,86.89,axz
5656,8/21,-7.48,axz
5657,12/15,25.60,axz
5658,10/26,-8.30,axz
5659,4/3,19.14,axz
5660,10/6,50.82,axz
5661,5/8,-54.32,axz
5662,1/13,49.29,axz
5663,10/19,-78.24,axz
5664,2/20,20.70,axz
5665,9/3,34.94,axz
5666,2/10,29.94,axz
5667,5/9,-36.28,axz
5668,10/16,-50.12,axz
5669,10/28,-7.25,axz
5670,10/5,67.74,axz
5671,11/23,-2.99,axz
5672,5/7,-41.91,axz
5673,12/2,45.64,axz
5674,4/16,-71.92,axz
5675,1/26,51.51,axz
5676,12/28,44.49,axz
5677,9/9,-55.32,axz
5678,9/16,-21.05,axz
5679,2/4,6.95,axz
5680,7/11,1.13,axz
5681,12/22,81.48,axz
5682,9/13,-70.41,axz
5683,3/1,-16.35,axz
5684,3/3,18.71,axz
5685,12/21,79.77,axz
5686,11/20,-26.29,axz
5687,2/7,-98.24,axz
5688,12/1,56.13,axz
5689,9/14,-67.28,axz
5690,5/20,-46.63,axz
5691,9/25,-61.36,axz
5692,10/20,-60.71,axz
5693,10/26,-66.97,axz
5694,8/28,-36.86,axz
5695,11/11,-11.25,axz
5696,4/10,-6.47,axz
5697,2/20,89.61,axz
5698,11/23,-22.03,axz
5699,10/15,50.56,axz
5700,11/15,61.28,axz
5701,2/10,2.93,axz
5702,7/2,-12.90,axz
5703,4/26,6.09,axz
5704,10/2,92.57,axz
5705,5/19,-95.26,axz
5706,6/18,47.77,axz
5707,2/7,95.40,axz
5708,6/21,-10.66,axz
5709,1/21,-62.46,axz
5710,4/13,-74.23,axz
5711,4/7,-35.33,axz
5712,4/23,-77.35,axz
5713,4/1,67.60,axz
5714,4/12,58.05,axz
5715,6/25,-46.97,axz
5716,2/4,-48.05,axz
5717,1/6,46.43,axz
5718,12/13,74.71,axz
5719,9/25,92.45,axz
5720,1/22,-75.87,axz
5721,5/12,25.41,axz
5722,11/14,-32.69,axz
5723,4/22,48.54,axz
5724,12/13,53.14,axz
5725,9/11,82.82,axz
5726,9/26,-96.54,axz
5727,1/13,-37.49,axz
5728,1/19,95.98,axz
5729,6/1,-68.21,axz
5730,4/4,-34.04,axz
5731,3/2,-90.32,axz
5732,2/4,-69.09,axz
5733,6/28,29.43,axz
5734,9/5,-31.33,axz
5735,2/14,69.98,axz
5736,7/28,48.22,axz
5737,11/19,23.07,axz
5738,2/26,74.78,axz
5739,8/5,-71.45,axz
5740,11/14,73.01,axz
5741,5/12,34.35,axz
5742,11/3,-93.68,axz
5743,12/21,-49.52,axz
5744,5/2,-76.95,axz
5745,1/8,43.68,axz
5746,7/13,67.61,axz
5747,9/6,13.48,axz
5748,3/15,-25.59,axz
5749,10/18,59.19,axz
5750,8/9,-22.15,axz
5751,8/17,-41.81,axz
5752,5/13,-78.83,axz
5753,1/12,-57.67,axz
5754,2/21,-7.69,axz
5755,2/18,-48.60,axz
5756,3/3,-4.08,axz
5757,4/18,1.46,axz
5758,10/9,-81.40,axz
5759,2/25,90.00,axz
5760,12/3,64.41,axz
5761,6/22,-58.22,axz
5762,6/7,-58.67,axz
5763,3/24,-86.43,axz
5764,12/19,-84.26,axz
5765,8/14,41.76,axz
5766,5/3,-42.78,axz
5767,11/6,-31.49,axz
5768,6/17,-43.61,axz
5769,9/28,69.06,axz
5770,2/11,22.91,axz
5771,6/24,-84.28,axz
5772,1/9,27.98,axz
5773,12/5,-26.87,axz
5774,12/20,-93.51,axz
5775,3/9,75.94,axz
5776,5/16,47.40,axz
5777,8/18,22.84,axz
5778,6/9,-81.24,axz
5779,11/19,63.77,axz
5780,3/20,-29.86,axz
5781,8/27,95.19,axz
5782,7/12,79.71,axz
5783,5/21,17.06,axz
5784,6/12,46.24,axz
5785,8/24,-49.18,axz
5786,11/8,-88.13,axz
5787,7/27,-4.41,axz
5788,11/17,-44.33,axz
5789,3/15,27.79,axz
5790,2/9,-36.95,axz
5791,3/1,81.41,axz
5792,5/27,54.98,axz
5793,4/26,-57.35,axz
5794,9/6,58.79,axz
5795,9/16,99.91,axz
5796,4/25,98.44,axz
5797,9/1,-46.06,axz
5798,7/19,54.72,axz
5799,8/19,71.49,axz
5800,3/21,-64.67,axz
5801,10/19,-88.93,axz
5802,7/4,51.94,axz
5803,6/2,-69.33,axz
5804,7/5,27.29,axz
5805,10/11,47.59,axz
5806,1/3,-67.71,axz
5807,5/22,81.01,axz
5808,1/3,28.39,axz
5809,5/4,-18.99,axz
5810,1/26,2.58,axz
5811,6/20,41.25,axz
5812,1/17,-81.55,axz
5813,2/4,9.66,axz
5814,9/8,97.57,axz
5815,12/23,9.61,axz
5816,3/15,23.92,axz
5817,9/15,9.64,axz
5818,12/24,51.74,axz
5819,6/15,-18.18,axz
5820,11/19,86.20,axz
5821,11/26,-11.00,axz
5822,7/19,-10.66,axz
5823,11/24,-13.58,axz
5824,10/10,4.61,axz
5825,7/21,41.91,axz
5826,4/18,-0.50,axz
