TransactionId,Date,Amount,AccountId
1866,1/9,7.29,acc1
1867,10/10,-35.87,acc1
1868,9/18,57.90,acc1
1869,7/4,33.52,acc1
1870,2/12,37.37,acc1
1871,8/9,5.93,acc1
1872,9/27,-98.07,acc1
1873,6/25,-58.62,acc1
1874,5/26,65.39,acc1
1875,2/21,-7.55,acc1
1876,10/18,-67.91,acc1
1877,2/26,-8.30,acc1
1878,1/27,6.06,acc1
1879,10/3,22.02,acc1
1880,1/19,-40.75,acc1
1881,2/19,-78.55,acc1
1882,3/24,-14.90,acc1
1883,8/2,-11.10,acc1
1884,3/25,17.46,acc1
1885,1/2,84.09,acc1
1886,9/24,-72.99,acc1
1887,12/17,-96.48,acc1
1888,8/21,83.80,acc1
1889,3/13,89.87,acc1
1890,12/11,12.97,acc1
1891,12/27,77.47,acc1
1892,4/16,-40.81,acc1
1893,9/15,-49.64,acc1
1894,1/28,44.43,acc1
1895,9/1,-9.25,acc1
1896,10/23,-55.02,acc1
1897,7/19,69.58,acc1
1898,1/24,59.77,acc1
1899,5/4,88.08,acc1
1900,8/6,-41.11,acc1
1901,7/10,-91.27,acc1
1902,3/20,17.87,acc1
1903,3/16,12.12,acc1
1904,9/11,11.23,acc1
1905,2/19,96.88,acc1
1906,2/25,-57.31,acc1
1907,1/23,17.64,acc1
1908,12/13,93.22,acc1
1909,3/19,-72.63,acc1
1910,11/14,-54.31,acc1
1911,12/18,10.18,acc1
1912,12/9,25.39,acc1
1913,10/28,-5.48,acc1
1914,1/19,41.34,acc1
1915,3/14,-35.93,acc1
1916,3/16,88.41,acc1
1917,10/3,77.51,acc1
1918,10/23,-35.54,acc1
1919,12/24,14.05,acc1
1920,11/27,18.43,acc1
1921,6/17,-53.62,acc1
1922,8/10,79.13,acc1
1923,9/1,-11.29,acc1
1924,6/6,93.19,acc1
1925,5/6,-85.48,acc1
1926,12/6,82.91,acc1
1927,6/19,62.55,acc1
1928,7/7,-35.63,acc1
1929,3/9,17.18,acc1
1930,2/19,-99.51,acc1
1931,10/14,7.13,acc1
1932,4/3,91.89,acc1
1933,4/6,47.87,acc1
1934,5/14,27.00,acc1
1935,1/24,-6.75,acc1
1936,9/6,-40.61,acc1
1937,6/21,9.62,acc1
1938,2/4,45.41,acc1
1939,3/3,17.43,acc1
1940,11/7,60.59,acc1
1941,8/2,-58.78,acc1
1942,9/11,84.07,acc1
1943,3/20,70.47,acc1
1944,7/22,-19.37,acc1
1945,12/22,93.27,acc1
1946,7/15,-19.57,acc1
1947,11/13,68.68,acc1
1948,10/26,-77.23,acc1
1949,4/8,-30.61,acc1
1950,6/23,-87.87,acc1
1951,10/27,56.93,acc1
1952,10/11,61.20,acc1
1953,10/4,-27.65,acc1
1954,1/7,21.78,acc1
1955,7/9,-37.61,acc1
1956,10/5,-83.68,acc1
1957,3/8,36.56,acc1
1958,11/1,-46.21,acc1
1959,8/9,57.68,acc1
1960,1/2,-73.94,acc1
1961,9/14,-79.30,acc1
1962,5/19,-71.93,acc1
1963,11/20,-73.06,acc1
1964,5/17,64.04,acc1
1965,10/26,12.80,acc1
1966,4/4,-78.26,acc1
1967,11/13,-12.39,acc1
1968,8/23,-40.76,acc1
1969,1/12,-85.77,acc1
1970,8/25,-10.53,acc1
1971,7/15,-21.30,acc1
1972,7/21,90.09,acc1
1973,2/12,58.99,acc1
1974,2/6,80.67,acc1
1975,10/3,-48.85,acc1
1976,12/26,33.83,acc1
1977,12/24,38.86,acc1
1978,9/4,0.63,acc1
1979,1/9,-93.71,acc1
1980,4/7,16.06,acc1
1981,10/12,99.14,acc1
1982,8/1,-49.95,acc1
1983,7/26,-99.21,acc1
1984,8/2,88.47,acc1
1985,6/5,77.32,acc1
1986,8/17,-1.12,acc1
1987,3/1,34.80,acc1
1988,10/7,-64.31,acc1
1989,2/23,-24.32,acc1
1990,12/19,-52.82,acc1
1991,11/6,18.13,acc1
1992,10/26,-74.47,acc1
1993,11/11,-84.77,acc1
1994,6/5,-86.78,acc1
1995,7/27,-32.19,acc1
1996,12/17,-87.67,acc1
1997,12/2,35.98,acc1
1998,10/22,-43.02,acc1
1999,2/8,39.51,acc1
2000,4/2,-28.92,acc1
2001,10/9,96.83,acc1
2002,1/1,86.73,acc1
2003,4/21,-28.54,acc1
2004,7/23,61.98,acc1
2005,9/7,86.41,acc1
2006,4/27,17.88,acc1
2007,5/10,-56.79,acc1
2008,9/16,-42.71,acc1
2009,8/26,59.32,acc1
2010,4/27,47.48,acc1
2011,10/2,-30.96,acc1
2012,2/3,98.34,acc1
2013,5/4,-94.76,acc1
2014,6/1,40.62,acc1
2015,8/27,23.10,acc1
2016,10/3,31.69,acc1
2017,4/3,66.60,acc1
2018,10/16,-35.36,acc1
2019,8/25,29.73,acc1
2020,9/6,-81.24,acc1
2021,4/23,47.77,acc1
2022,6/24,-1.89,acc1
2023,6/26,-35.83,acc1
2024,9/17,-59.23,acc1
2025,1/12,4.77,acc1
2026,4/17,74.80,acc1
2027,9/22,39.74,acc1
2028,6/24,53.62,acc1
2029,12/16,76.60,acc1
2030,3/2,56.94,acc1
2031,1/7,10.62,acc1
2032,4/24,38.28,acc1
2033,5/13,64.64,acc1
2034,6/5,5.02,acc1
2035,1/12,-97.78,acc1
2036,5/14,-42.95,acc1
2037,5/26,-55.53,acc1
2038,12/22,-32.63,acc1
2039,4/22,56.69,acc1
2040,11/24,-17.11,acc1
2041,9/26,46.93,acc1
2042,2/25,-40.10,acc1
2043,1/2,-13.31,acc1
2044,12/19,79.20,acc1
2045,3/1,-43.75,acc1
2046,4/8,-72.96,acc1
2047,7/17,-22.83,acc1
2048,9/10,76.04,acc1
2049,3/12,91.94,acc1
2050,3/5,-74.37,acc1
2051,10/26,42.27,acc1
2052,1/11,-96.02,acc1
2053,8/14,3.34,acc1
2054,8/13,-44.22,acc1
2055,4/17,68.54,acc1
2056,4/22,-66.84,acc1
2057,3/12,-81.26,acc1
2058,4/3,-37.86,acc1
2059,5/15,-33.67,acc1
2060,5/25,-3.76,acc1
2061,3/11,-80.98,acc1
2062,12/26,-50.41,acc1
2063,6/26,-19.89,acc1
2064,1/6,-25.76,acc1
2065,12/25,1.04,acc1
2066,11/21,82.53,acc1
2067,10/5,8.30,acc1
2068,6/2,15.64,acc1
2069,7/17,40.89,acc1
2070,10/6,-91.75,acc1
2071,1/12,-61.47,acc1
2072,11/5,-90.09,acc1
2073,4/5,-91.66,acc1
2074,5/25,27.43,acc1
2075,3/20,-60.42,acc1
2076,10/6,-52.16,acc1
2077,2/8,-76.21,acc1
2078,7/6,-52.97,acc1
2079,10/17,60.32,acc1
2080,6/9,-76.85,acc1
2081,3/2,-91.06,acc1
2082,10/5,51.17,acc1
2083,3/26,-8.13,acc1
2084,5/21,10.72,acc1
2085,4/20,-6.82,acc1
2086,4/22,92.55,acc1
2087,10/27,-9.25,acc1
2088,3/23,26.87,acc1
2089,11/11,48.27,acc1
2090,4/23,-49.68,acc1
2091,9/23,62.54,acc1
2092,4/4,52.96,acc1
2093,9/24,-97.11,acc1
2094,6/27,-85.18,acc1
2095,1/28,-56.34,acc1
2096,2/13,18.68,acc1
2097,8/14,28.32,acc1
2098,12/4,-17.67,acc1
2099,10/22,-48.09,acc1
2100,6/21,55.77,acc1
2101,11/15,-29.64,acc1
2102,8/10,8.11,acc1
2103,3/6,75.50,acc1
2104,8/10,-1.50,acc1
2105,10/1,-87.15,acc1
2106,12/4,67.87,acc1
2107,3/5,87.49,acc1
2108,5/22,11.48,acc1
2109,7/11,24.38,acc1
2110,5/9,-2.30,acc1
2111,3/13,7.41,acc1
2112,4/19,-96.58,acc1
2113,9/11,-8.86,acc1
2114,7/28,-47.09,acc1
2115,6/20,-85.17,acc1
2116,7/18,70.42,acc1
2117,4/26,16.37,acc1
2118,5/3,78.20,acc1
2119,10/12,-2.70,acc1
2120,10/11,-55.16,acc1
2121,9/27,4.74,acc1
2122,3/25,60.58,acc1
2123,11/7,-5.75,acc1
2124,4/25,-8.95,acc1
2125,6/14,80.25,acc1
2126,4/26,22.66,acc1
2127,12/8,37.26,acc1
2128,3/18,-8.60,acc1
2129,5/7,46.55,acc1
2130,5/14,-11.40,acc1
2131,2/19,73.08,acc1
2132,11/20,21.81,acc1
2133,10/14,-3.81,acc1
2134,11/7,-73.12,acc1
2135,5/4,-9.47,acc1
2136,3/27,-40.58,acc1
2137,5/16,80.88,acc1
2138,12/26,55.45,acc1
2139,7/6,31.00,acc1
2140,9/12,24.16,acc1
2141,4/21,-57.19,acc1
2142,3/17,41.46,acc1
2143,8/21,21.66,acc1
2144,12/1,26.14,acc1
2145,5/19,49.59,acc1
2146,12/24,34.88,acc1
2147,3/18,78.49,acc1
2148,1/17,-46.30,acc1
2149,5/26,-2.16,acc1
2150,8/10,21.15,acc1
2151,6/27,-7.89,acc1
2152,12/11,-65.79,acc1
2153,8/4,65.21,acc1
2154,10/17,-88.75,acc1
2155,4/8,29.47,acc1
2156,10/11,30.06,acc1
2157,3/16,-93.42,acc1
2158,2/17,9.33,acc1
2159,6/5,-53.25,acc1
2160,7/3,-80.03,acc1
2161,9/25,-8.28,acc1
2162,1/1,-57.46,acc1
2163,7/4,69.16,acc1
2164,11/13,45.13,acc1
2165,10/16,-96.31,acc1
2166,11/21,85.72,acc1
2167,2/14,84.82,acc1
2168,5/20,6.41,acc1
2169,11/11,29.50,acc1
2170,2/25,-57.90,acc1
2171,11/26,-0.33,acc1
2172,8/27,35.15,acc1
2173,3/3,-73.16,acc1
2174,11/4,-31.50,acc1
2175,8/15,-74.07,acc1
2176,5/15,-80.01,acc1
2177,7/21,93.91,acc1
2178,7/13,24.78,acc1
2179,7/14,3.86,acc1
2180,5/27,98.01,acc1
2181,8/9,70.63,acc1
2182,9/1,-2.58,acc1
2183,1/11,-80.66,acc1
2184,6/9,-37.05,acc1
2185,1/9,-11.09,acc1
2186,4/15,-97.94,acc1
2187,7/15,60.54,acc1
2188,9/12,47.64,acc1
2189,10/4,-2.89,acc1
2190,9/26,-43.24,acc1
2191,1/18,48.19,acc1
2192,5/5,-84.62,acc1
2193,10/22,-70.95,acc1
2194,8/8,9.20,acc1
2195,9/9,-47.34,acc1
2196,4/20,15.95,acc1
2197,5/3,-94.38,acc1
2198,7/13,-58.66,acc1
2199,8/13,-55.42,acc1
2200,7/7,-70.86,acc1
2201,2/23,-46.92,acc1
2202,11/3,55.54,acc1
2203,6/11,-39.58,acc1
2204,10/13,-46.16,acc1
2205,2/8,51.10,acc1
2206,4/20,45.37,acc1
2207,8/10,73.44,acc1
2208,1/8,-85.20,acc1
2209,7/2,9.31,acc1
2210,2/10,25.50,acc1
2211,6/28,85.83,acc1
2212,1/13,-44.45,acc1
2213,8/17,-84.61,acc1
2214,6/24,-23.33,acc1
2215,1/21,17.03,acc1
2216,8/16,-96.01,acc1
2217,6/26,4.98,acc1
2218,8/26,37.98,acc1
2219,11/13,7.22,acc1
2220,5/12,50.58,acc1
2221,7/28,45.53,acc1
2222,2/18,96.94,acc1
2223,10/3,87.54,acc1
2224,1/1,38.45,acc1
2225,8/25,87.38,acc1
2226,12/9,-32.57,acc1
2227,11/17,9.16,acc1
2228,6/1,83.46,acc1
2229,1/1,-30.34,acc1
2230,1/23,67.20,acc1
2231,2/12,12.02,acc1
2232,6/13,-31.91,acc1
2233,11/17,91.93,acc1
2234,5/1,18.28,acc1
2235,3/15,77.87,acc1
2236,1/5,-82.22,acc1
2237,10/20,-74.72,acc1
2238,3/9,-58.50,acc1
2239,5/21,-6.28,acc1
2240,8/6,21.83,acc1
2241,6/7,-76.53,acc1
2242,11/26,71.78,acc1
2243,12/6,99.70,acc1
2244,4/14,-47.24,acc1
2245,12/7,26.26,acc1
2246,4/3,-75.19,acc1
2247,1/20,-65.17,acc1
2248,6/6,-75.97,acc1
2249,5/5,-44.69,acc1
2250,4/18,11.38,acc1
2251,9/24,68.40,acc1
2252,10/5,-81.03,acc1
2253,4/6,-28.41,acc1
2254,1/28,83.56,acc1
2255,5/6,71.59,acc1
2256,4/8,-10.84,acc1
2257,12/17,-64.56,acc1
2258,12/17,-93.61,acc1
2259,11/5,-24.82,acc1
2260,9/1,80.85,acc1
2261,10/13,91.17,acc1
2262,9/27,69.03,acc1
2263,11/12,-44.43,acc1
2264,1/23,48.17,acc1
2265,7/23,-2.91,acc1
2266,4/10,85.60,acc1
2267,5/1,-6.15,acc1
2268,2/21,-82.44,acc1
2269,6/14,-82.80,acc1
2270,1/23,-23.72,acc1
2271,7/22,83.32,acc1
2272,5/1,1.24,acc1
2273,2/21,30.02,acc1
2274,10/15,-10.20,acc1
2275,4/8,-17.20,acc1
2276,1/4,-1.78,acc1
2277,7/19,-30.81,acc1
2278,11/26,-63.07,acc1
2279,7/19,-51.13,acc1
2280,5/4,-56.94,acc1
2281,7/25,-31.51,acc1
2282,11/14,-15.71,acc1
2283,4/7,-85.08,acc1
2284,2/20,-0.69,acc1
2285,5/9,53.73,acc1
2286,4/25,88.15,acc1
2287,3/23,-58.80,acc1
2288,1/8,-44.12,acc1
2289,5/27,86.26,acc1
2290,1/21,73.34,acc1
2291,1/21,-86.09,acc1
2292,2/18,91.92,acc1
2293,6/7,-48.27,acc1
2294,5/2,65.65,acc1
2295,6/9,-98.02,acc1
2296,11/19,-15.57,acc1
2297,11/8,-22.23,acc1
2298,9/2,-87.86,acc1
2299,11/8,-65.86,acc1
2300,9/14,50.72,acc1
2301,2/9,22.23,acc1
2302,8/26,-32.53,acc1
2303,2/10,-26.31,acc1
2304,10/17,-78.06,acc1
2305,7/6,-5.73,acc1
2306,5/9,58.55,acc1
2307,11/6,20.22,acc1
2308,1/25,85.14,acc1
2309,5/10,-11.21,acc1
2310,5/23,87.11,acc1
2311,3/22,11.25,acc1
2312,11/2,68.18,acc1
2313,3/16,81.19,acc1
2314,12/11,38.23,acc1
2315,7/8,17.56,acc1
2316,9/10,33.24,acc1
2317,5/11,-9.88,acc1
2318,3/21,46.88,acc1
2319,7/22,64.66,acc1
2320,2/23,-26.47,acc1
2321,4/2,-9.70,acc1
2322,7/21,55.30,acc1
2323,9/28,21.36,acc1
2324,3/1,-67.34,acc1
2325,9/26,65.19,acc1
2326,9/17,-82.03,acc1
2327,10/14,-46.09,acc1
2328,7/3,95.23,acc1
2329,11/1,-95.90,acc1
2330,1/28,97.48,acc1
2331,11/12,-28.51,acc1
2332,5/8,96.79,acc1
2333,5/15,24.47,acc1
2334,4/23,-69.67,acc1
2335,5/21,63.67,acc1
2336,11/22,96.18,acc1
2337,12/15,35.18,acc1
2338,4/22,65.19,acc1
2339,8/26,71.19,acc1
2340,5/27,-17.91,acc1
2341,5/1,-26.92,acc1
2342,2/23,69.99,acc1
2343,11/26,-34.27,acc1
2344,8/3,61.79,acc1
2345,3/1,-87.42,acc1
2346,8/28,16.76,acc1
2347,5/15,-22.28,acc1
2348,5/20,-25.48,acc1
2349,10/3,-76.34,acc1
2350,7/27,-19.90,acc1
2351,9/10,-23.57,acc1
2352,5/20,41.15,acc1
2353,8/13,-72.40,acc1
2354,2/8,-96.09,acc1
2355,10/13,66.60,acc1
2356,4/25,59.71,acc1
2357,5/28,-71.67,acc1
2358,7/16,-20.47,acc1
2359,1/5,-91.08,acc1
2360,6/13,-53.07,acc1
2361,4/13,97.74,acc1
2362,7/2,-24.87,acc1
2363,2/16,51.80,acc1
2364,2/14,54.58,acc1
2365,11/3,44.92,acc1
2366,5/28,96.91,acc1
2367,12/28,-79.96,acc1
2368,2/20,23.36,acc1
2369,6/28,99.07,acc1
2370,6/4,-83.70,acc1
2371,12/14,-40.57,acc1
2372,6/22,3.79,acc1
2373,5/24,85.78,acc1
2374,10/5,56.40,acc1
2375,1/16,59.67,acc1
2376,10/12,-59.29,acc1
2377,10/19,58.02,acc1
2378,9/11,-44.45,acc1
2379,11/26,67.14,acc1
2380,6/14,-40.21,acc1
2381,10/9,58.43,acc1
2382,11/13,-17.84,acc1
2383,8/11,87.46,acc1
2384,9/7,-73.77,acc1
2385,4/9,90.99,acc1
2386,6/25,-42.06,acc1
2387,10/3,85.75,acc1
2388,7/2,-75.34,acc1
2389,11/18,66.82,acc1
2390,3/12,92.21,acc1
2391,2/1,79.13,acc1
2392,1/27,99.19,acc1
2393,8/8,-1.82,acc1
2394,5/3,84.51,acc1
2395,4/8,37.80,acc1
2396,11/4,83.25,acc1
2397,9/23,-99.56,acc1
2398,12/16,2.13,acc1
2399,11/14,-73.35,acc1
2400,12/9,64.35,acc1
2401,7/25,-87.50,acc1
2402,3/12,76.30,acc1
2403,5/1,-12.36,acc1
2404,9/24,40.16,acc1
2405,6/28,-90.34,acc1
2406,5/26,45.23,acc1
2407,8/3,-73.70,acc1
2408,5/12,95.17,acc1
2409,6/24,-91.63,acc1
2410,8/16,-61.36,acc1
2411,3/13,42.09,acc1
2412,3/23,-7.43,acc1
2413,1/4,66.56,acc1
2414,1/23,98.21,acc1
2415,8/9,-9.37,acc1
2416,6/2,10.62,acc1
2417,5/9,49.86,acc1
2418,4/22,30.59,acc1
2419,2/21,63.67,acc1
2420,7/18,-76.10,acc1
2421,9/18,-66.58,acc1
2422,1/28,53.99,acc1
2423,1/3,-65.68,acc1
2424,2/8,-12.41,acc1
2425,10/13,-10.36,acc1
2426,3/20,73.95,acc1
2427,12/22,-64.78,acc1
2428,5/26,-62.89,acc1
2429,1/2,-78.12,acc1
2430,12/27,6.21,acc1
2431,1/1,3.57,acc1
2432,10/18,35.29,acc1
2433,1/13,26.61,acc1
2434,11/6,61.54,acc1
2435,8/11,-83.36,acc1
2436,1/13,-47.77,acc1
2437,6/27,-14.29,acc1
2438,2/25,-46.97,acc1
2439,12/7,67.37,acc1
2440,7/28,-9.29,acc1
2441,3/21,12.67,acc1
2442,5/18,-2.41,acc1
2443,11/15,48.80,acc1
2444,4/26,-8.35,acc1
2445,1/3,95.52,acc1
2446,11/5,93.05,acc1
2447,5/9,-97.31,acc1
2448,2/3,-41.35,acc1
2449,11/27,0.86,acc1
2450,3/16,64.75,acc1
2451,10/18,-43.94,acc1
2452,10/7,3.54,acc1
2453,9/28,12.39,acc1
2454,10/11,-18.80,acc1
2455,10/16,-86.67,acc1
2456,5/4,57.60,acc1
2457,6/27,-39.76,acc1
2458,10/27,-60.08,acc1
2459,10/3,96.63,acc1
2460,8/7,85.13,acc1
2461,9/21,-94.51,acc1
2462,11/2,41.95,acc1
2463,4/10,-44.19,acc1
2464,7/25,-41.02,acc1
2465,7/18,-54.46,acc1
2466,10/5,-39.34,acc1
2467,8/23,46.14,acc1
2468,9/20,-50.40,acc1
2469,11/24,-49.39,acc1
2470,9/28,26.65,acc1
2471,3/5,74.97,acc1
2472,1/6,80.09,acc1
2473,10/19,-52.54,acc1
2474,3/19,-88.69,acc1
2475,4/6,93.80,acc1
2476,8/16,-55.36,acc1
2477,7/1,-90.11,acc1
2478,9/2,85.46,acc1
2479,7/4,23.27,acc1
2480,11/10,75.71,acc1
2481,5/28,-55.18,acc1
2482,8/11,37.33,acc1
2483,10/10,21.31,acc1
2484,2/26,-63.95,acc1
2485,11/10,50.41,acc1
2486,6/19,-23.14,acc1
2487,11/2,-78.42,acc1
2488,9/8,23.53,acc1
2489,12/14,32.15,acc1
2490,7/7,5.64,acc1
2491,4/13,-51.87,acc1
2492,3/2,94.42,acc1
2493,12/24,24.67,acc1
2494,3/2,-87.09,acc1
2495,4/3,38.46,acc1
2496,12/18,-62.60,acc1
2497,2/25,-37.00,acc1
2498,2/2,-53.08,acc1
2499,9/16,-79.54,acc1
2500,7/7,-67.60,acc1
2501,12/13,-42.43,acc1
2502,12/5,-49.37,acc1
2503,7/12,-79.25,acc1
2504,10/2,27.18,acc1
2505,4/20,25.38,acc1
2506,4/23,-33.48,acc1
2507,1/24,-0.51,acc1
2508,7/18,69.81,acc1
2509,8/7,-25.46,acc1
2510,8/26,-47.71,acc1
2511,2/7,65.05,acc1
2512,9/17,65.49,acc1
2513,4/23,-86.83,acc1
2514,7/20,-7.18,acc1
2515,12/15,4.34,acc1
2516,8/21,-47.07,acc1
2517,4/18,30.87,acc1
2518,1/24,68.82,acc1
2519,6/19,-62.09,acc1
2520,2/5,41.52,acc1
2521,11/19,-6.46,acc1
2522,2/11,40.76,acc1
2523,2/25,-39.27,acc1
2524,12/17,-50.16,acc1
2525,1/18,5.47,acc1
2526,5/11,71.94,acc1
2527,7/28,-4.98,acc1
2528,7/4,-66.67,acc1
2529,3/1,87.88,acc1
2530,9/5,-75.21,acc1
2531,7/3,51.23,acc1
2532,10/8,-70.11,acc1
2533,10/14,-37.17,acc1
2534,4/5,-50.08,acc1
2535,1/8,93.44,acc1
2536,10/2,83.69,acc1
2537,7/14,-51.65,acc1
2538,1/27,-43.67,acc1
2539,10/10,-66.07,acc1
2540,7/26,-46.34,acc1
2541,7/20,64.47,acc1
2542,6/23,47.40,acc1
2543,5/17,40.39,acc1
2544,12/7,19.63,acc1
2545,12/22,90.15,acc1
2546,12/18,-39.34,acc1
2547,8/15,50.18,acc1
2548,3/18,-10.70,acc1
2549,10/10,-54.44,acc1
2550,3/1,52.46,acc1
2551,8/16,92.70,acc1
2552,11/1,71.80,acc1
2553,7/9,-44.59,acc1
2554,2/2,5.85,acc1
2555,1/28,88.25,acc1
2556,8/20,-86.35,acc1
2557,6/26,-46.80,acc1
2558,4/5,-8.70,acc1
2559,9/23,-45.71,acc1
2560,4/17,50.13,acc1
2561,5/16,49.89,acc1
2562,10/15,-95.27,acc1
2563,10/21,-62.73,acc1
2564,7/3,74.44,acc1
2565,10/24,-30.67,acc1
2566,8/20,33.25,acc1
2567,8/2,-69.75,acc1
2568,9/11,63.90,acc1
2569,1/1,52.93,acc1
2570,10/7,-86.75,acc1
2571,11/15,61.61,acc1
2572,12/23,-12.54,acc1
2573,10/6,-58.42,acc1
2574,10/21,-89.22,acc1
2575,11/26,1.75,acc1
2576,7/15,-37.37,acc1
2577,3/22,45.24,acc1
2578,11/3,-71.41,acc1
2579,4/7,5.01,acc1
2580,5/9,70.91,acc1
2581,1/7,-22.21,acc1
2582,6/24,70.71,acc1
2583,12/8,7.78,acc1
2584,9/13,82.55,acc1
2585,11/15,-28.08,acc1
2586,1/22,-99.38,acc1
2587,12/10,75.93,acc1
2588,6/17,90.90,acc1
2589,3/8,60.29,acc1
2590,5/8,-95.30,acc1
2591,1/5,90.80,acc1
2592,5/12,16.26,acc1
2593,10/8,51.95,acc1
2594,2/10,-87.36,acc1
2595,7/22,-61.32,acc1
2596,2/11,1.88,acc1
2597,3/18,23.78,acc1
2598,1/23,79.21,acc1
2599,4/22,43.94,acc1
2600,9/6,92.62,acc1
2601,3/17,8.69,acc1
2602,10/16,86.19,acc1
2603,2/7,-85.16,acc1
2604,6/17,44.70,acc1
2605,7/15,79.94,acc1
2606,11/16,-59.89,acc1
2607,2/13,51.80,acc1
2608,11/6,37.78,acc1
2609,4/18,40.90,acc1
2610,7/13,99.53,acc1
2611,9/9,63.48,acc1
2612,1/9,-10.07,acc1
2613,1/19,-12.85,acc1
2614,1/25,-31.63,acc1
2615,11/12,-49.16,acc1
2616,6/15,56.78,acc1
2617,9/11,-45.22,acc1
2618,5/8,-49.92,acc1
2619,8/15,-35.50,acc1
2620,10/14,-13.53,acc1
2621,5/11,96.36,acc1
2622,8/16,-33.18,acc1
2623,8/4,35.20,acc1
2624,1/5,-77.76,acc1
2625,5/27,-61.46,acc1
2626,1/13,-56.01,acc1
2627,4/13,30.05,acc1
2628,7/8,-66.64,acc1
2629,5/1,-78.67,acc1
2630,11/10,31.98,acc1
2631,9/24,-48.12,acc1
2632,8/3,4.63,acc1
2633,12/1,35.42,acc1
2634,12/13,-68.68,acc1
2635,12/26,81.97,acc1
2636,6/17,-71.06,acc1
2637,1/15,44.87,acc1
2638,7/23,-67.78,acc1
2639,1/23,74.67,acc1
2640,11/15,-23.63,acc1
2641,11/14,9.07,acc1
2642,11/21,-11.39,acc1
2643,6/27,-7.88,acc1
2644,8/24,-56.51,acc1
2645,8/17,19.55,acc1
2646,11/13,54.73,acc1
2647,7/12,-80.46,acc1
2648,7/20,-33.49,acc1
2649,11/24,-5.93,acc1
2650,12/23,82.82,acc1
2651,9/16,9.12,acc1
2652,2/5,-81.60,acc1
2653,2/11,12.42,acc1
2654,1/26,-25.25,acc1
2655,3/21,74.02,acc1
2656,1/10,-85.48,acc1
2657,4/12,-57.06,acc1
2658,4/27,-14.18,acc1
2659,8/14,50.02,acc1
2660,2/14,83.61,acc1
2661,1/19,81.44,acc1
2662,10/11,-10.44,acc1
2663,2/9,-75.68,acc1
2664,9/25,-4.37,acc1
2665,2/26,-97.81,acc1
2666,7/14,-7.53,acc1
2667,5/4,-1.96,acc1
2668,7/5,-33.64,acc1
2669,6/3,53.31,acc1
2670,4/17,72.26,acc1
2671,9/20,11.75,acc1
2672,8/20,-70.30,acc1
2673,12/1,-26.21,acc1
2674,1/14,-83.84,acc1
2675,8/11,-8.87,acc1
2676,5/21,-11.23,acc1
2677,11/12,-32.69,acc1
2678,3/22,67.67,acc1
2679,7/26,29.71,acc1
2680,3/10,-7.83,acc1
2681,2/22,-1.67,acc1
2682,5/20,29.55,acc1
2683,7/11,63.32,acc1
2684,9/25,16.52,acc1
2685,7/7,99.63,acc1
2686,10/6,-79.86,acc1
2687,11/6,-48.30,acc1
2688,4/5,-15.52,acc1
2689,12/22,-53.14,acc1
2690,5/1,-2.04,acc1
2691,11/23,-37.16,acc1
2692,5/14,25.53,acc1
2693,5/14,85.19,acc1
2694,6/16,-76.06,acc1
2695,1/16,-28.04,acc1
2696,4/15,75.13,acc1
2697,12/4,-35.62,acc1
2698,5/6,-90.32,acc1
2699,6/1,-18.27,acc1
2700,11/8,67.42,acc1
2701,2/9,-88.94,acc1
2702,8/27,-64.63,acc1
2703,4/3,58.56,acc1
2704,8/22,68.66,acc1
2705,1/4,-69.14,acc1
2706,9/1,-83.26,acc1
2707,11/8,82.13,acc1
2708,3/5,-20.29,acc1
2709,8/3,13.95,acc1
2710,12/23,-3.09,acc1
2711,8/23,-96.83,acc1
2712,10/14,51.95,acc1
2713,7/7,54.62,acc1
2714,4/18,-17.09,acc1
2715,9/21,-3.61,acc1
2716,5/11,26.87,acc1
2717,2/10,53.82,acc1
2718,10/20,-56.19,acc1
2719,3/10,79.66,acc1
2720,4/10,47.90,acc1
2721,10/10,60.92,acc1
2722,1/4,33.94,acc1
2723,2/18,88.84,acc1
2724,2/26,52.20,acc1
2725,2/28,-55.83,acc1
2726,11/16,-77.10,acc1
2727,10/8,-95.21,acc1
2728,5/27,-72.89,acc1
2729,8/14,-84.81,acc1
2730,6/21,81.82,acc1
2731,1/25,29.58,acc1
2732,1/27,20.40,acc1
2733,10/25,74.80,acc1
2734,8/12,-39.38,acc1
2735,10/6,5.50,acc1
2736,12/14,65.84,acc1
2737,6/26,33.94,acc1
2738,4/26,-34.61,acc1
2739,6/20,5.72,acc1
2740,7/8,-40.73,acc1
2741,3/17,61.85,acc1
2742,1/17,34.56,acc1
2743,1/20,3.00,acc1
2744,10/22,2.83,acc1
2745,3/18,59.74,acc1
2746,11/20,-6.87,acc1
2747,8/21,-94.79,acc1
2748,6/14,-19.47,acc1
2749,3/19,53.32,acc1
2750,10/11,90.54,acc1
2751,7/16,-33.78,acc1
2752,6/11,71.17,acc1
2753,1/4,-0.65,acc1
2754,7/22,40.91,acc1
2755,6/21,-96.76,acc1
2756,9/14,-81.62,acc1
2757,2/24,-19.27,acc1
2758,1/10,42.91,acc1
2759,4/18,-90.20,acc1
2760,7/21,-4.37,acc1
2761,2/18,73.16,acc1
2762,3/9,-80.15,acc1
2763,11/16,61.37,acc1
2764,9/17,48.55,acc1
2765,3/5,-52.58,acc1
2766,1/8,-53.91,acc1
2767,12/27,18.95,acc1
